ID,Produto,Categoria,Preço,Quantidade,Data,Vendas
675a5d09-25e8-436d-b441-e7146af522ff,Câmera Canon,Fotografia,9000,1,2023-11-28 18:29:00,9000
2b2927f4-a645-4bd0-a702-c24bb0e9dfec,Notebook Dell,Laptops,5000,18,2023-01-18 10:36:00,90000
51507249-9b3a-45fd-9567-572936aa9fa7,Notebook Dell,Laptops,5000,2,2023-12-07 16:45:00,10000
75e5b712-539a-4d02-98b2-382cbe01586d,Samsung Galaxy S23,Smartphones,4000,14,2023-05-16 14:56:00,56000
078ca455-f6b8-4f75-97d9-af6c3e07ef9b,Fone de Ouvido JBL,Áudio,400,1,2023-10-23 19:30:00,400
f375e9a3-9f99-48e5-a514-2c9c4c24f9ab,Smart TV LG 4K 55'',Eletrônicos,3000,8,2023-11-24 14:17:00,24000
64b75b0a-2b98-4e78-afc6-0a31f529e6b9,Notebook Dell,Laptops,5000,7,2023-06-09 17:44:00,35000
e1a3b0af-4652-4439-886d-a32074eb0a38,Câmera Canon,Fotografia,9000,2,2023-08-26 14:41:00,18000
d59167bf-a229-4406-8f2d-e05303c01f42,Notebook Dell,Laptops,5000,9,2023-12-11 17:20:00,45000
5726cb76-3b2f-4111-9395-d20125f51aa2,Mouse Razer,Acessórios,500,17,2023-07-03 17:09:00,8500
7351787f-09a5-4eac-a1bb-0b1edcf2aedd,Notebook Dell,Laptops,5000,1,2023-01-19 11:06:00,5000
cbcb3b7b-abd2-4327-873f-5a6b4652dd97,Samsung Galaxy S23,Smartphones,4000,14,2023-10-30 13:25:00,56000
7aabb0de-3e25-47f4-ab99-adfd3b5a64da,MacBook Air,Laptops,12000,4,2023-03-23 17:58:00,48000
8cd028c1-2215-46bc-9d91-a578fae720d5,Samsung Galaxy S23,Smartphones,4000,14,2023-12-22 09:14:00,56000
54ba421e-dc93-49b8-9abb-9d47ede3a538,Teclado Mecânico Razer,Acessórios,700,6,2023-10-12 11:28:00,4200
9240595b-e0d3-4aef-bae9-c9d9aff19755,iPhone 14 Pro,Smartphones,8000,14,2023-09-21 13:26:00,112000
aeb584c5-b375-4472-828f-bde6bba97ce2,Mouse Razer,Acessórios,500,6,2023-08-02 19:56:00,3000
10b8d3aa-20f5-43bb-b5a9-9df79b0c7e06,Fone de Ouvido JBL,Áudio,400,4,2023-05-24 10:37:00,1600
7ae43af3-19aa-485e-b742-ca007fba7a22,MacBook Air,Laptops,12000,16,2023-08-23 18:24:00,192000
cd0335b2-fa72-4220-8fdc-d1c051b76af7,Fone de Ouvido JBL,Áudio,400,1,2023-08-19 08:22:00,400
693d9606-7dc3-4c00-9424-171128ae8e15,Teclado Mecânico Razer,Acessórios,700,18,2023-05-06 10:53:00,12600
199f4170-7b1a-4e67-9dba-6081fd43f80d,Caixa de Som JBL,Áudio,2000,13,2023-04-02 14:37:00,26000
96323f30-20af-40df-837f-cef84f293722,Teclado Mecânico Razer,Acessórios,700,4,2023-12-18 11:53:00,2800
f54c482f-6a34-4945-bb18-585570d9ba99,Smart TV LG 4K 55'',Eletrônicos,3000,17,2023-10-08 16:43:00,51000
275cf633-fb38-45ac-a3c3-88470b4a9872,Caixa de Som JBL,Áudio,2000,11,2023-01-07 14:11:00,22000
1d8db9ca-485a-4b1a-a51c-cce6e350e4ae,Câmera Canon,Fotografia,9000,8,2023-06-10 12:11:00,72000
c68edb8d-4d19-40d5-b1ad-0c39d0e4720d,Smart TV LG 4K 55'',Eletrônicos,3000,1,2023-01-04 12:22:00,3000
386a8244-1eb0-4469-9a4c-9a2301d29c9a,Fone de Ouvido JBL,Áudio,400,5,2023-01-04 08:21:00,2000
c3481815-405f-4002-8dbd-14fcc0ef3199,Notebook Dell,Laptops,5000,2,2023-03-20 16:46:00,10000
ede2ea96-9ff3-4991-9726-ade11ed500ff,MacBook Air,Laptops,12000,1,2023-12-03 09:27:00,12000
16fe3d3d-85e6-4daa-8d5b-e88fe5d8a12f,Mouse Razer,Acessórios,500,2,2023-03-25 14:56:00,1000
2f209c5d-7f44-4b44-a53b-08fff03a3cad,Samsung Galaxy S23,Smartphones,4000,2,2023-01-29 15:55:00,8000
d6db02b9-0b58-49a5-9ef2-f43d891f0691,Caixa de Som JBL,Áudio,2000,16,2023-05-11 08:52:00,32000
241a39c5-9914-4f6e-8349-b21b188e061a,Câmera Canon,Fotografia,9000,15,2023-11-05 13:36:00,135000
e06cc611-96b5-4d84-ba9b-72324716ceb6,Fone de Ouvido JBL,Áudio,400,2,2023-09-27 13:22:00,800
048d0d83-52c5-47e3-9379-202e2cf1008b,Mouse Razer,Acessórios,500,3,2023-10-25 14:24:00,1500
59b216a2-ea37-4100-ab7a-2ab2f2f0637e,iPhone 14 Pro,Smartphones,8000,5,2023-06-19 15:04:00,40000
f98c2743-5a3c-459b-aec9-82e869e513d2,Notebook Dell,Laptops,5000,7,2023-04-16 14:29:00,35000
6bacb707-ed82-48ce-8227-f90c06c95c88,Câmera Sony,Fotografia,7000,6,2023-08-02 13:46:00,42000
35016ea0-a952-4ddb-85f5-09730271b7e6,Smart TV LG 4K 55'',Eletrônicos,3000,3,2023-02-09 08:32:00,9000
51d4a2d8-ef55-4999-931e-644e0a6ca616,MacBook Air,Laptops,12000,13,2023-12-23 13:03:00,156000
7adbdbb2-bf0d-48c0-a852-592b7c2e8b3e,Mouse Razer,Acessórios,500,20,2023-05-14 15:56:00,10000
707e0083-ec16-4587-84e4-3b1ac7fd6832,iPhone 14 Pro,Smartphones,8000,6,2023-09-11 19:20:00,48000
ed740bf8-68ce-48cf-b5ed-975ea6d7f67a,Câmera Sony,Fotografia,7000,17,2023-08-17 17:13:00,119000
1c153120-adf8-428d-94c3-03b9aea4669e,Teclado Mecânico Razer,Acessórios,700,2,2023-06-12 18:06:00,1400
4641a949-31fb-4c3b-be36-81d84e9cb18e,Mouse Razer,Acessórios,500,18,2023-05-04 13:45:00,9000
f77c5157-dbfa-4b88-836e-5457bcda0c49,Samsung Galaxy S23,Smartphones,4000,20,2023-10-31 18:09:00,80000
3531f58d-be13-4fbe-abfc-90f46a06e2fc,MacBook Air,Laptops,12000,13,2023-06-18 13:12:00,156000
7f3f3d5b-9c20-48e5-8cb3-fcac306c1822,Câmera Canon,Fotografia,9000,3,2023-10-23 15:44:00,27000
307fd6da-14bb-4877-b4be-8744890c52bd,Notebook Dell,Laptops,5000,12,2023-06-22 16:12:00,60000
7deff759-5c01-46f1-b2f1-7324747be92b,Teclado Mecânico Razer,Acessórios,700,2,2023-09-05 16:53:00,1400
595691d9-29c1-4dfa-b5ea-0293b83ccac9,Câmera Canon,Fotografia,9000,7,2023-05-26 17:27:00,63000
1c9c0059-b778-4ec9-9c3d-e2aafda472e8,Fone de Ouvido JBL,Áudio,400,18,2023-02-10 11:04:00,7200
f3e1ca92-c2be-4088-a896-666b94e78e7a,Fone de Ouvido JBL,Áudio,400,15,2023-02-24 16:09:00,6000
f05e9c74-2fd0-4c77-bd11-b654e0480fe4,Câmera Canon,Fotografia,9000,16,2023-04-30 08:13:00,144000
1557cd26-e109-4ce4-ba61-134893056064,MacBook Air,Laptops,12000,20,2023-10-13 15:46:00,240000
7d5e9a8b-1b0c-4b82-b0b5-d6ae5bb049a0,Notebook Dell,Laptops,5000,6,2023-10-11 10:50:00,30000
c27c5291-843c-49f1-a6a3-31646791ef26,iPhone 14 Pro,Smartphones,8000,1,2023-03-21 08:43:00,8000
252160b4-bef3-470b-8d46-fdc62ef8372f,Smart TV LG 4K 55'',Eletrônicos,3000,8,2023-12-14 14:12:00,24000
29b1b5ad-193c-47b7-b96c-66b7f110fe70,Câmera Canon,Fotografia,9000,17,2023-10-13 19:28:00,153000
64cf8c79-27a7-4373-8835-855dbbc621dd,Fone de Ouvido JBL,Áudio,400,9,2023-06-06 13:26:00,3600
ea7903c6-51e9-434c-9a7c-9301e2cab713,Teclado Mecânico Razer,Acessórios,700,2,2023-08-25 15:06:00,1400
e4939a5d-cb1e-44c5-a336-ca81b70a9011,Samsung Galaxy S23,Smartphones,4000,17,2023-03-12 19:25:00,68000
68025f38-24d8-4d48-ae44-53c070d29ace,Câmera Sony,Fotografia,7000,13,2023-04-23 09:43:00,91000
78c08e58-dd12-4a8c-b6ad-f24fd059b99d,Caixa de Som JBL,Áudio,2000,10,2023-01-20 15:12:00,20000
aa16c1cc-8b32-4bf6-a389-b3588a638350,Câmera Sony,Fotografia,7000,10,2023-08-26 11:28:00,70000
9e59bf62-4cf6-4a7f-be69-153d1dcc0691,Notebook Dell,Laptops,5000,19,2023-06-19 13:09:00,95000
7cea049e-419c-4b73-bfc6-c2b0a02fd4c5,Caixa de Som JBL,Áudio,2000,10,2023-10-14 09:22:00,20000
e5f69f8b-337f-401a-95f5-7c3676a421c6,Smart TV LG 4K 55'',Eletrônicos,3000,1,2023-03-03 08:04:00,3000
a34c43a4-ec1d-47e4-96b1-9c2dc147b99f,Samsung Galaxy S23,Smartphones,4000,3,2023-06-18 19:52:00,12000
68f01b57-145c-4c5f-b928-4865616cddbe,MacBook Air,Laptops,12000,13,2023-05-02 14:13:00,156000
a42f6aa9-70fd-48e3-8c6c-eb22900cdd71,Câmera Sony,Fotografia,7000,3,2023-12-25 13:47:00,21000
c9f02fbd-f390-478e-9724-a6f13300ca20,iPhone 14 Pro,Smartphones,8000,3,2023-06-09 16:16:00,24000
fdc9457c-1513-411f-815e-848e9def74bd,Fone de Ouvido JBL,Áudio,400,18,2023-09-16 13:33:00,7200
2e7a834f-e25c-4b25-a8e8-eb499fab8803,Câmera Canon,Fotografia,9000,4,2023-02-25 16:12:00,36000
ac7fcf0e-b51e-45e6-93f0-7d07dfed3556,Caixa de Som JBL,Áudio,2000,12,2023-05-07 19:22:00,24000
9d374807-3845-48c7-abdd-6b4925076190,Câmera Canon,Fotografia,9000,3,2023-07-19 09:18:00,27000
02892e52-b84b-4e2c-a858-9ff591f3ab98,MacBook Air,Laptops,12000,14,2023-11-20 09:26:00,168000
b1b99eb0-5284-40c5-b896-635a36942371,MacBook Air,Laptops,12000,13,2023-09-15 16:08:00,156000
2c6d2b52-c40f-4d4f-8eb5-ec03f724b758,Caixa de Som JBL,Áudio,2000,19,2023-11-13 10:02:00,38000
abbc4fab-2c3a-40a2-94e4-1249f0295d0c,Fone de Ouvido JBL,Áudio,400,19,2023-02-21 11:48:00,7600
2934b364-c7b1-416c-ae8b-03b36fd0ec43,Câmera Canon,Fotografia,9000,12,2023-03-25 15:05:00,108000
0ccb3515-b10f-47de-a036-461230214a0d,MacBook Air,Laptops,12000,20,2023-05-04 17:17:00,240000
bd296c75-8580-4d61-b138-74708be9c5ca,Câmera Sony,Fotografia,7000,5,2023-07-13 17:20:00,35000
d6a39f2d-a541-4702-a253-91e47ec43f6c,Câmera Sony,Fotografia,7000,19,2023-11-09 19:32:00,133000
4ea8b062-b7c9-446e-9aa0-9c0bf0f1d27f,iPhone 14 Pro,Smartphones,8000,3,2023-03-04 19:25:00,24000
3d404626-a5cb-4c53-986f-b7f8c5867b7b,iPhone 14 Pro,Smartphones,8000,6,2023-07-14 12:39:00,48000
556d4649-49ed-4b24-992c-a9a6d31a94f1,Caixa de Som JBL,Áudio,2000,14,2023-08-07 12:38:00,28000
125bc7a1-0f40-4fd6-a7f7-1e208ef016a9,Caixa de Som JBL,Áudio,2000,4,2023-10-31 13:49:00,8000
d29b31b6-7a9b-4a83-84c4-39ef23ae4003,Câmera Canon,Fotografia,9000,18,2023-07-04 11:59:00,162000
321db439-cd2e-4a05-a73b-38b325b3b185,Teclado Mecânico Razer,Acessórios,700,4,2023-08-10 14:13:00,2800
3086c49f-de99-4ed1-a923-0ebe2a9933f8,Samsung Galaxy S23,Smartphones,4000,16,2023-05-03 19:13:00,64000
0b7efda7-8485-4971-bb7c-b011d0dbc3e8,Smart TV LG 4K 55'',Eletrônicos,3000,16,2023-08-29 10:19:00,48000
686e831a-bb60-495b-93c2-b583b1fcdd0a,Câmera Sony,Fotografia,7000,8,2023-11-20 13:13:00,56000
33081f10-43b8-4b50-a42b-ef0fd4cda3d6,MacBook Air,Laptops,12000,16,2023-11-03 11:08:00,192000
dec8b823-cfa5-4d55-a571-e4ed2bb089c1,Câmera Sony,Fotografia,7000,6,2023-04-20 10:38:00,42000
a63d1a6c-d18d-46b2-a0ae-1726dc85604b,iPhone 14 Pro,Smartphones,8000,8,2023-08-25 19:06:00,64000
287b96da-6fb8-4a8e-9606-fd90912caeff,Samsung Galaxy S23,Smartphones,4000,8,2023-03-09 10:22:00,32000
11273ae6-76fa-4daa-9f81-a5fefe72ccef,Mouse Razer,Acessórios,500,10,2023-03-04 17:43:00,5000
eba73811-63e6-414b-8716-adc4736e3f7b,Câmera Canon,Fotografia,9000,2,2023-08-30 09:57:00,18000
4a6c38db-6246-406d-8c0c-2ac94a829fe7,Notebook Dell,Laptops,5000,19,2023-10-30 10:06:00,95000
e6ef222f-0bb2-44a6-aaa0-1c8eef08edfd,Câmera Sony,Fotografia,7000,17,2023-07-14 16:39:00,119000
ca5a6ff5-c930-4ff7-acf8-af5a75509f30,Caixa de Som JBL,Áudio,2000,2,2023-02-24 18:52:00,4000
a701743e-5ca1-40d9-a891-e3aff36961eb,Notebook Dell,Laptops,5000,9,2023-08-19 09:10:00,45000
9344c433-8ff6-4799-a8b5-d0591f45b8fb,Smart TV LG 4K 55'',Eletrônicos,3000,6,2023-07-07 14:22:00,18000
945a4f0e-0d90-4593-a5b1-4dbb926401b7,Mouse Razer,Acessórios,500,14,2023-04-27 15:01:00,7000
d42a7d3a-1b65-4d85-a76c-1c6e8afd6fd4,Caixa de Som JBL,Áudio,2000,18,2023-08-30 11:14:00,36000
2828ef26-5449-4eed-9eb4-4e8957b1d40e,Fone de Ouvido JBL,Áudio,400,6,2023-12-30 12:23:00,2400
4004b662-eed5-463d-bdce-7946ad1b36ce,Samsung Galaxy S23,Smartphones,4000,14,2023-02-28 08:41:00,56000
a324c5ff-93bf-4949-ac49-7510dd20ab8b,Notebook Dell,Laptops,5000,3,2023-06-20 11:13:00,15000
d2d6d0b6-93de-4c46-9461-99accfb9efac,Mouse Razer,Acessórios,500,20,2023-05-25 10:58:00,10000
034382d4-40db-4fd6-9299-dae49dacab48,Câmera Canon,Fotografia,9000,14,2023-11-20 19:50:00,126000
4cfaf437-b7ee-4a6f-b9b1-dd896ad8a643,Samsung Galaxy S23,Smartphones,4000,13,2023-03-26 15:15:00,52000
e31807ec-5755-4c47-a829-24822417a7d4,Mouse Razer,Acessórios,500,14,2023-08-16 17:39:00,7000
9c6bfcf8-78be-431f-a422-ed00ef46ac2e,Smart TV LG 4K 55'',Eletrônicos,3000,10,2023-08-04 17:29:00,30000
adcfe5b0-f59c-4cd3-8cef-1ab16ba5ff72,Fone de Ouvido JBL,Áudio,400,10,2023-02-26 17:24:00,4000
d8629fa6-33c5-474f-ab94-519c429e2fce,Notebook Dell,Laptops,5000,7,2023-12-10 11:06:00,35000
014bb0a9-4ca8-4736-b398-ee82ceb5e0b1,Mouse Razer,Acessórios,500,10,2023-02-09 18:22:00,5000
1eaa5863-80d1-4fe7-bc6f-d7527e14f631,Mouse Razer,Acessórios,500,4,2023-09-08 09:17:00,2000
26dbd976-6093-4f32-8945-3fb50355a627,Câmera Canon,Fotografia,9000,9,2023-12-30 13:04:00,81000
656c529b-cb51-44b9-a917-da8b89122861,Fone de Ouvido JBL,Áudio,400,5,2023-06-28 19:50:00,2000
f9e57efd-80e0-410b-9ebe-555b4e2ed369,MacBook Air,Laptops,12000,9,2023-08-17 12:33:00,108000
9f993ba4-d4a7-4091-a32d-a4a5e79f24a1,Fone de Ouvido JBL,Áudio,400,3,2023-05-09 13:40:00,1200
b38cbff1-4af3-4fa5-b08c-b3744c792b9c,iPhone 14 Pro,Smartphones,8000,12,2023-12-06 11:37:00,96000
464d20cc-33b7-4404-9355-24fd04b9dfb4,Câmera Sony,Fotografia,7000,20,2023-01-15 13:12:00,140000
6e46188d-0c6e-41e8-bb9d-bee532e2e8ea,Smart TV LG 4K 55'',Eletrônicos,3000,1,2023-11-03 16:09:00,3000
0f26fff3-601f-48c6-b268-82e1c6009493,Caixa de Som JBL,Áudio,2000,19,2023-06-20 12:53:00,38000
c7b1f7dc-4b4c-4e3f-abf9-8e4763002285,Samsung Galaxy S23,Smartphones,4000,17,2023-09-17 09:43:00,68000
008a24e6-65ee-4d92-9526-e9ec67d00165,iPhone 14 Pro,Smartphones,8000,2,2023-03-10 17:24:00,16000
84cc0c17-7bc0-44ed-852c-0b8a7835f3b1,Smart TV LG 4K 55'',Eletrônicos,3000,4,2023-11-01 09:46:00,12000
9620ac18-78dd-4d5e-9cdd-7861022626ee,Smart TV LG 4K 55'',Eletrônicos,3000,1,2023-08-07 08:44:00,3000
a01b849b-839b-4fbc-b7c3-4246ec29057b,Caixa de Som JBL,Áudio,2000,12,2023-09-19 13:42:00,24000
c1bcbb25-0989-40c4-8662-da6064c433f8,Notebook Dell,Laptops,5000,10,2023-08-31 13:22:00,50000
060d248b-210f-49cf-9501-65b3f04e9bd2,Smart TV LG 4K 55'',Eletrônicos,3000,18,2023-06-17 18:42:00,54000
c8108e28-c9d8-4aad-94c0-f4f9db23f42a,MacBook Air,Laptops,12000,12,2023-10-30 15:26:00,144000
df1c2dce-c856-4de2-b0c8-02f99cc9cd53,MacBook Air,Laptops,12000,9,2023-04-28 11:36:00,108000
f08f4d8e-ee61-44f8-a742-73722c626bfe,Fone de Ouvido JBL,Áudio,400,3,2023-04-18 15:41:00,1200
822c6fb8-d246-437d-a0a2-6a5daac4b229,Caixa de Som JBL,Áudio,2000,9,2023-01-18 08:03:00,18000
25797e82-f469-42d5-8d0a-97a0738700e6,Samsung Galaxy S23,Smartphones,4000,2,2023-09-04 14:51:00,8000
708c4c59-f7cf-407e-80b9-17149db4b865,Câmera Canon,Fotografia,9000,5,2023-11-23 10:33:00,45000
f913d51a-e111-4164-9270-9468aca2350f,Teclado Mecânico Razer,Acessórios,700,8,2023-12-07 14:57:00,5600
7836667e-34b0-44b5-a75d-4ae9a4298ba2,Teclado Mecânico Razer,Acessórios,700,7,2023-11-15 08:32:00,4900
65512c20-0a0d-4e41-bf7f-4806254880be,Teclado Mecânico Razer,Acessórios,700,14,2023-07-19 17:54:00,9800
f8542aa4-ead2-4631-8f08-b4551f5d9b0f,MacBook Air,Laptops,12000,15,2023-03-29 09:55:00,180000
757fa231-159c-4c85-a50b-d007759ca42d,Notebook Dell,Laptops,5000,13,2023-05-24 16:17:00,65000
c5fd3822-281f-4f5e-b361-381f1696bf98,Teclado Mecânico Razer,Acessórios,700,6,2023-06-15 09:18:00,4200
38333b6d-9ef1-449d-953c-c1fcf7ce0b36,Câmera Sony,Fotografia,7000,8,2023-03-21 12:28:00,56000
38e71299-7b60-426c-b03a-90aeb8c307a0,iPhone 14 Pro,Smartphones,8000,1,2023-12-23 08:45:00,8000
dfc4c4df-5f8b-459f-bcd1-1f3d03a89e6d,Fone de Ouvido JBL,Áudio,400,6,2023-11-23 17:27:00,2400
abcc115a-a7b1-4e37-b78a-cd13a8089ecd,Samsung Galaxy S23,Smartphones,4000,4,2023-10-07 11:01:00,16000
d990468b-8d84-40ec-9bfa-c2ae11bc2608,Caixa de Som JBL,Áudio,2000,6,2023-08-18 12:20:00,12000
80ceb50f-31e8-44de-b5e9-65f61c41d92a,iPhone 14 Pro,Smartphones,8000,9,2023-03-03 15:48:00,72000
8491e482-c455-4dbe-b818-0d81b540510e,Teclado Mecânico Razer,Acessórios,700,6,2023-02-24 19:41:00,4200
405a06f0-0796-4556-a7ef-9e38917aad1b,Câmera Sony,Fotografia,7000,3,2023-12-09 19:39:00,21000
63101bec-cc79-460e-b839-316e660deb46,Teclado Mecânico Razer,Acessórios,700,17,2023-04-02 16:18:00,11900
3c39fb3c-73e0-43e0-baf5-f376b2df1c47,Notebook Dell,Laptops,5000,20,2023-01-04 14:11:00,100000
4c8d5892-0ba1-48c6-ab0c-109ef296c12b,Notebook Dell,Laptops,5000,15,2023-08-19 09:51:00,75000
125960c2-2897-4eed-8494-bf407099a398,Samsung Galaxy S23,Smartphones,4000,13,2023-01-10 09:47:00,52000
11fab6e8-d872-4c84-ac8c-091c68d9f9b9,Caixa de Som JBL,Áudio,2000,6,2023-01-23 12:24:00,12000
0da0f023-6878-4e7e-b66c-d6d7aaf9d41b,Notebook Dell,Laptops,5000,2,2023-03-10 12:47:00,10000
c4dbea1d-df24-41e4-9b17-20cc28886930,Câmera Canon,Fotografia,9000,6,2023-02-25 09:44:00,54000
1546b6c3-455f-4752-be11-681e5900d87d,Smart TV LG 4K 55'',Eletrônicos,3000,18,2023-11-18 12:20:00,54000
17ca991b-1eba-4b3a-91a1-50f14ebe3305,Notebook Dell,Laptops,5000,13,2023-03-29 19:54:00,65000
acd688be-5ca9-41fa-9a00-ffa6aca091fd,Notebook Dell,Laptops,5000,5,2023-03-04 14:15:00,25000
3b063f45-a477-48c4-84f0-eb386339380e,Fone de Ouvido JBL,Áudio,400,9,2023-12-18 10:29:00,3600
363dfa60-efae-43be-a7e6-12522f08100a,Câmera Canon,Fotografia,9000,1,2023-12-22 09:54:00,9000
df2a623e-69b5-4a8c-9aa5-15920c94b33d,Fone de Ouvido JBL,Áudio,400,2,2023-11-26 12:50:00,800
c35dacdf-152a-4171-94da-e90c0907bfe4,Câmera Sony,Fotografia,7000,11,2023-10-04 11:21:00,77000
6c8cad0d-715a-46fa-9cc4-66934937aa18,Notebook Dell,Laptops,5000,13,2023-12-15 09:06:00,65000
ce656114-54f0-4944-a815-5f2ee5575f2a,Fone de Ouvido JBL,Áudio,400,1,2023-08-17 19:07:00,400
4d55d505-d1eb-43d6-94cd-c1c78dd6d33f,iPhone 14 Pro,Smartphones,8000,16,2023-01-22 19:53:00,128000
190c1b74-ee49-4760-947e-98b598f09deb,Mouse Razer,Acessórios,500,10,2023-05-30 12:14:00,5000
998a0b3a-f3e9-48c1-a88c-dabb2905cac7,Caixa de Som JBL,Áudio,2000,4,2023-07-18 19:36:00,8000
25ae0f4a-3cab-43ba-889a-7d7fbfb4a52c,Fone de Ouvido JBL,Áudio,400,3,2023-01-29 15:18:00,1200
8c224c2d-9daf-4f6b-af1b-9a5752ce7e68,Caixa de Som JBL,Áudio,2000,19,2023-03-14 16:44:00,38000
49192765-8753-474a-bd5c-f6b12c1105cb,Mouse Razer,Acessórios,500,9,2023-08-26 19:37:00,4500
6a0ff1b5-6d97-444c-ba62-8352110fa715,Samsung Galaxy S23,Smartphones,4000,10,2023-03-24 18:30:00,40000
194a3cca-f881-4dd5-bea5-f60740644546,Câmera Sony,Fotografia,7000,7,2023-08-01 10:06:00,49000
7cb21d36-b2de-40e1-948c-acd97d53f714,Câmera Sony,Fotografia,7000,2,2023-07-18 13:25:00,14000
12d75ce7-07a2-46a6-96bd-5cba616cd34b,Câmera Canon,Fotografia,9000,20,2023-11-18 09:00:00,180000
e551d43b-5bd9-453b-b76b-22e962ad9c45,Câmera Sony,Fotografia,7000,4,2023-03-22 18:20:00,28000
da3e28a5-f807-444a-86b4-6131a210e389,Fone de Ouvido JBL,Áudio,400,15,2023-12-27 18:40:00,6000
870b9b8a-3224-481e-a5b5-8095258a9197,Mouse Razer,Acessórios,500,2,2023-02-01 18:20:00,1000
124d106d-f15d-498a-a640-859afca54f3b,Câmera Sony,Fotografia,7000,18,2023-06-23 10:28:00,126000
a6ae18a0-b722-484f-9a1a-a96f1554313b,Câmera Sony,Fotografia,7000,11,2023-10-29 10:15:00,77000
9c4d5e54-7148-4916-b519-bacadc4e3c14,Teclado Mecânico Razer,Acessórios,700,19,2023-12-22 18:59:00,13300
b74267fa-50cd-4ad5-a9bb-d83b67f3ace7,iPhone 14 Pro,Smartphones,8000,5,2023-08-22 08:29:00,40000
8eeacdef-c860-446b-92e8-b9aea86c1111,Câmera Canon,Fotografia,9000,11,2023-12-02 17:42:00,99000
9f0a2c85-c92d-4f2c-be08-8b3d6ef16905,Câmera Canon,Fotografia,9000,8,2023-01-23 12:13:00,72000
71bd9ae6-be3d-482a-9269-639e616ef751,Smart TV LG 4K 55'',Eletrônicos,3000,8,2023-07-15 19:01:00,24000
b309b8d3-cb85-4c2d-bbd0-12c20ba1d56e,Mouse Razer,Acessórios,500,15,2023-03-18 09:57:00,7500
4de4c29a-bd9d-4d2e-b9ec-fb371ff66ec3,Samsung Galaxy S23,Smartphones,4000,14,2023-11-20 18:12:00,56000
aebec1ff-72b4-44c7-8bd3-3300921973c1,Caixa de Som JBL,Áudio,2000,19,2023-02-01 11:17:00,38000
096e439b-2f92-471f-a2e4-20259fe45d83,Samsung Galaxy S23,Smartphones,4000,15,2023-08-25 16:03:00,60000
3c2c266d-5217-4260-9e7d-e2d061d2b403,Samsung Galaxy S23,Smartphones,4000,2,2023-05-17 09:19:00,8000
67225bf0-49b7-4458-a1fb-b3ba2e05adf7,Câmera Sony,Fotografia,7000,10,2023-06-07 12:15:00,70000
87d19a88-086b-4cce-8def-f1203a5b5d15,MacBook Air,Laptops,12000,16,2023-11-06 09:56:00,192000
d8ebf22c-1f11-4081-b001-2cd3a5cf2734,Fone de Ouvido JBL,Áudio,400,4,2023-01-11 19:31:00,1600
d787e1c4-1dd0-4b1a-b6e2-7b51855ae612,Notebook Dell,Laptops,5000,16,2023-08-31 14:39:00,80000
b02a71ed-2bd8-4f43-b94a-b97a7d855929,Câmera Sony,Fotografia,7000,6,2023-11-17 15:17:00,42000
6ada3c94-5686-4d0d-bdbb-d01c837e86ee,Câmera Canon,Fotografia,9000,16,2023-08-16 12:36:00,144000
1cc74a3d-3bc6-46cc-9571-3396631f892e,Smart TV LG 4K 55'',Eletrônicos,3000,16,2023-01-09 16:18:00,48000
e9e81eb5-71aa-4f6b-ad76-6a8873b1057d,iPhone 14 Pro,Smartphones,8000,4,2023-01-31 14:43:00,32000
d698a137-956d-4284-85ea-c569e1c542b9,Mouse Razer,Acessórios,500,6,2023-08-01 18:14:00,3000
35f01b54-15e3-4867-930e-82f75d481e0f,Samsung Galaxy S23,Smartphones,4000,6,2023-05-20 12:28:00,24000
6c33e954-f9d2-4948-8ccc-de968a25ea7a,Câmera Canon,Fotografia,9000,7,2023-05-28 17:52:00,63000
799b0d9a-d61d-4fef-802b-794aff848b33,Samsung Galaxy S23,Smartphones,4000,10,2023-10-24 09:55:00,40000
8c4f3916-2818-4b02-8dd5-1ff6fa7d86bc,Câmera Sony,Fotografia,7000,7,2023-12-03 15:13:00,49000
fa921bea-125b-4c76-9a00-72b28ad36640,Smart TV LG 4K 55'',Eletrônicos,3000,7,2023-12-01 18:38:00,21000
54d921c4-d9ed-4fb1-8ff4-bf43a9424b0c,Fone de Ouvido JBL,Áudio,400,8,2023-05-11 08:55:00,3200
72c9036c-2c06-44ca-9b37-10dbe07d14b8,MacBook Air,Laptops,12000,4,2023-07-30 09:21:00,48000
7ca73077-b637-4191-98e9-bf511239450e,Mouse Razer,Acessórios,500,7,2023-07-21 08:31:00,3500
35488bff-ac08-4bfe-b371-0e886af45936,Smart TV LG 4K 55'',Eletrônicos,3000,18,2023-04-23 17:52:00,54000
df02f444-8df6-4e1d-9ec9-1edeebf0531a,Caixa de Som JBL,Áudio,2000,4,2023-09-30 14:51:00,8000
07a65bde-0f5b-4340-be09-e514bb50107c,Fone de Ouvido JBL,Áudio,400,11,2023-01-25 18:59:00,4400
c9922471-ecf6-44e5-85bb-6cabc5e5c941,iPhone 14 Pro,Smartphones,8000,1,2023-04-09 19:37:00,8000
20175366-5043-4340-bd51-7d68a08aba5f,Fone de Ouvido JBL,Áudio,400,18,2023-02-17 19:50:00,7200
5258efe0-9446-47cf-8757-08b35dfdc5bd,Samsung Galaxy S23,Smartphones,4000,5,2023-01-14 10:38:00,20000
