ID,Produto,Categoria,Preço,Quantidade,Data
bff9ebbc-e0fc-4b8f-8a78-977733df4455,iPhone 14 Pro,Smartphones,7019,11,29/04/2023
1f66cce6-ab40-4c59-9ae1-9382544b72c1,Fone de Ouvido JBL,Áudio,364,1,20/11/2023
6d37fa8f-e0a7-4c09-a7be-8100e8e0a74f,iPhone 14 Pro,Smartphones,7278,15,18/06/2023
4b1331dd-bd80-4aed-84ea-d336e8d7db9f,Samsung Galaxy S23,Smartphones,4427,1,29/10/2023
521b9979-2177-402f-8936-4e3d9871f610,Notebook Dell,Laptops,4171,2,07/08/2023
bdadb888-ff47-48aa-87e5-b08291e2b542,Câmera Canon,Fotografia,8255,20,08/04/2023
01c43fc4-5ddb-4ecf-bc86-6774c039bd85,Notebook Dell,Laptops,4569,13,28/04/2023
8fbbdedc-84f3-4d20-9400-59785eeac011,Notebook Dell,Laptops,4658,4,21/10/2023
31e732b2-2511-40bb-9cbb-1abff9b33f61,Samsung Galaxy S23,Smartphones,4116,18,15/02/2023
61b6badf-c7b6-4605-98cd-d84d46f0be8d,Caixa de Som JBL,Áudio,1908,15,29/08/2023
1f396d32-5ee5-40c7-b6cd-bfb68d55ab06,Fone de Ouvido JBL,Áudio,307,1,26/08/2023
43dd76a2-dd9c-4b83-873a-6e63654e6c68,Fone de Ouvido JBL,Áudio,336,10,29/03/2023
7d471c8a-ef2d-4e1e-b135-52546fa584b1,Smart TV LG 4K 55'',Eletrônicos,2638,17,14/03/2023
f9303fe8-4c93-4408-be5e-26c02fd12eb8,Mouse Razer,Acessórios,424,2,25/09/2023
f9615e05-b256-4f6a-89dd-2bf5d69049fa,Caixa de Som JBL,Áudio,1635,7,14/03/2023
fde8041d-0d77-4b55-a9a7-a5feda3638b6,Câmera Canon,Fotografia,8149,14,31/12/2023
11d81368-edb0-4e5a-8bb4-d3b9319285b7,Mouse Razer,Acessórios,465,4,15/04/2023
18e5c55e-d8bd-42e2-a83a-4c18b54c49b8,Câmera Canon,Fotografia,8267,14,04/02/2023
510e53c4-c3e3-4dd8-a87d-0aef7e3dd677,MacBook Air,Laptops,11276,9,20/09/2023
75018b85-5368-4263-a8f8-8639cc2fe02e,Mouse Razer,Acessórios,480,2,15/08/2023
8589e387-cfe3-479e-889a-ea22605eec43,Samsung Galaxy S23,Smartphones,4106,2,20/01/2023
ce0f4eb4-de97-4582-86f0-58a085b1afc9,Câmera Sony,Fotografia,6274,1,10/10/2023
61b974a6-863b-4415-9b2a-214bbfd80403,iPhone 14 Pro,Smartphones,7936,12,19/05/2023
a49c1ada-32f7-4925-a99c-3fb894cb958a,Teclado Mecânico Razer,Acessórios,574,4,22/08/2023
cd7d92ef-4209-45de-8874-c4abed951328,Smart TV LG 4K 55'',Eletrônicos,2742,10,14/10/2023
6f1688e9-2a15-4803-a5e7-0496914ef62e,Smart TV LG 4K 55'',Eletrônicos,2937,6,16/08/2023
0eb11327-7f66-4611-ab38-44b4579dc536,Mouse Razer,Acessórios,460,6,14/09/2023
8d8f8bb0-3087-4043-8592-53f8c07df074,Fone de Ouvido JBL,Áudio,333,20,20/08/2023
b4de73ee-c17e-4c67-9678-63273e1a3a24,iPhone 14 Pro,Smartphones,7694,13,20/09/2023
a8c26a2f-1365-48b8-95f1-4e2d62a47a9a,Câmera Canon,Fotografia,8360,20,23/06/2023
0633e2f0-8db3-4f00-b898-0a2bb50a0cdf,Câmera Sony,Fotografia,6023,12,10/09/2023
97078385-b4de-4af0-a016-ccccfe02c92e,Câmera Sony,Fotografia,6772,11,25/12/2023
750536e8-be3e-4855-a6d1-d6445d13b822,Samsung Galaxy S23,Smartphones,4147,10,12/10/2023
5d26e2eb-fcfe-4dc6-b7d1-158631fc670f,iPhone 14 Pro,Smartphones,7836,10,26/12/2023
36266f16-4e56-4232-bc8f-5108bad4e021,MacBook Air,Laptops,11841,7,09/11/2023
f5fe9c35-7ce7-4739-91af-ffba88cebbc3,Mouse Razer,Acessórios,407,1,31/05/2023
39735074-2074-4c83-ae3e-2acf1f7beebb,Samsung Galaxy S23,Smartphones,4367,9,04/10/2023
c51ed6bc-5b16-4b8f-a1ad-8b868cf5b7a8,Mouse Razer,Acessórios,416,19,10/07/2023
2a706a87-4271-4e1c-96a3-78dff78c2ba4,Mouse Razer,Acessórios,448,13,04/02/2023
5484d95c-9476-4bca-8d56-8e76a4d59ea7,Samsung Galaxy S23,Smartphones,4241,16,14/12/2023
56efab13-08da-495b-8cae-3b47b2ec6f7a,Câmera Canon,Fotografia,8929,8,09/08/2023
356f70ef-7ccb-4e05-ade6-bee6b0ffae87,Notebook Dell,Laptops,4968,17,01/06/2023
5b185e4d-58ee-48fc-b83c-fa0b2e943e36,MacBook Air,Laptops,10032,12,18/10/2023
e8f80302-5145-4da4-9be3-f3feb41819ec,Notebook Dell,Laptops,4105,6,23/12/2023
05ae975a-bb99-4543-a3d1-36f657b04d8a,Notebook Dell,Laptops,4168,8,09/06/2023
a7ae81bc-6e6e-4118-9f20-c06f45997c4a,Teclado Mecânico Razer,Acessórios,657,7,07/04/2023
557b48b6-d6c0-42b3-ad9d-1e06ddaa797f,Fone de Ouvido JBL,Áudio,393,12,27/06/2023
02e69e81-bbf6-4c08-a90e-194266c8c6e1,Caixa de Som JBL,Áudio,1556,3,11/04/2023
2766d08c-2722-412c-ad84-03d489d23066,Caixa de Som JBL,Áudio,1794,3,13/12/2023
58c2a3e3-2b66-4a9f-892d-71ccabf1a6f4,MacBook Air,Laptops,10177,1,23/03/2023
dbebd126-e91b-4c67-80ca-78c447c32a13,Câmera Sony,Fotografia,6588,3,14/01/2023
e53b3700-0a9f-484c-8041-de1f01c2039e,Samsung Galaxy S23,Smartphones,4236,12,04/04/2023
bbe9c8a3-cede-4120-bced-2cb33e4ac1c0,MacBook Air,Laptops,10365,12,06/10/2023
f7777ee4-44bb-4dd0-9e05-1f4249cae7b4,Câmera Sony,Fotografia,6228,4,20/01/2023
ee6f4011-5a45-447e-8a1e-9fa7d851e1ef,iPhone 14 Pro,Smartphones,7326,18,04/06/2023
a8f77573-e6b7-4837-9917-5ee1a8addcd0,Samsung Galaxy S23,Smartphones,4195,2,03/12/2023
5fdcb2e4-eafa-4032-9d11-fd4e17908651,MacBook Air,Laptops,11094,19,21/11/2023
77111934-20e2-4bf3-97ab-45980afae550,Câmera Canon,Fotografia,8741,17,13/09/2023
798da171-4342-43cf-b253-45efefecd908,iPhone 14 Pro,Smartphones,7141,4,08/08/2023
e4aaa7ce-6ea1-4d0a-b2b8-fe06cb7086c6,Mouse Razer,Acessórios,473,10,20/07/2023
48c749ab-9495-4995-95d6-96838bb979a7,iPhone 14 Pro,Smartphones,7636,7,19/09/2023
afcfabe3-7a71-44f7-badd-1d092437c8aa,Fone de Ouvido JBL,Áudio,313,3,09/05/2023
7bea7f58-4e17-4aa9-b115-628515260672,Mouse Razer,Acessórios,440,1,27/01/2023
b2997c78-71f2-4e9b-9192-d7ecd8d792af,Samsung Galaxy S23,Smartphones,4265,8,23/11/2023
1f79e647-5d92-4dc0-b6d9-ec5b9560a524,Fone de Ouvido JBL,Áudio,361,19,27/11/2023
58ca04d0-6939-4cf7-bb28-8a988c61ed1c,Fone de Ouvido JBL,Áudio,336,4,28/01/2023
679b434e-503d-420d-bee1-fcb24138621a,Smart TV LG 4K 55'',Eletrônicos,2641,16,04/12/2023
176d6237-dd9f-4981-85bb-f80f8cf140b0,Caixa de Som JBL,Áudio,1702,15,07/11/2023
eca186bb-3516-4786-8f33-e413e1ba5f45,Caixa de Som JBL,Áudio,1545,4,29/06/2023
35d19f5c-9143-4c49-82c9-e4a18e5f2f02,iPhone 14 Pro,Smartphones,7642,2,11/03/2023
8cbe4000-f79f-4e2a-acad-8965cb7208ee,MacBook Air,Laptops,11794,6,09/11/2023
07b37751-a9aa-4fe0-8ea5-ca274a65af5f,Câmera Canon,Fotografia,8882,8,17/04/2023
8a48be88-6723-48b0-b4b1-8af542a92f23,Smart TV LG 4K 55'',Eletrônicos,2795,17,19/01/2023
3305602d-7c98-4819-b2f0-28adf5288a13,Teclado Mecânico Razer,Acessórios,686,19,24/10/2023
2ee84e05-0ba5-4106-a478-6411870bcc14,iPhone 14 Pro,Smartphones,7875,6,02/09/2023
6b0ec579-5026-4fae-b880-189f9372721c,Teclado Mecânico Razer,Acessórios,629,9,08/11/2023
37ba4734-6f1d-42ed-a31b-862901c428bc,iPhone 14 Pro,Smartphones,7716,7,05/09/2023
315d4d68-9181-4345-8957-50e7a86275fe,Fone de Ouvido JBL,Áudio,369,16,07/09/2023
c54df01e-c8e8-4612-a04c-dc0534d6e030,Câmera Sony,Fotografia,6257,16,24/05/2023
091c1788-4c90-469d-8410-9aa6f20a90b1,Mouse Razer,Acessórios,474,18,18/04/2023
d71e5387-b486-44ff-8400-6aa36f89fff7,Notebook Dell,Laptops,4952,6,19/05/2023
0f6cd83f-8ab7-499f-81c2-d5796533d59a,MacBook Air,Laptops,10576,2,28/10/2023
50c83ca2-2e44-4ebd-9a96-81b2965d5113,MacBook Air,Laptops,10382,20,08/03/2023
8171e01e-b564-44c2-8964-6019c9c77515,Smart TV LG 4K 55'',Eletrônicos,2584,19,12/12/2023
f8124068-868e-4735-b774-11c36931f5c4,Teclado Mecânico Razer,Acessórios,679,5,25/12/2023
a25ce314-aa76-463f-9db6-f6b4c110a358,Caixa de Som JBL,Áudio,1670,13,11/07/2023
cc5fcec2-2135-45b8-82e0-d2c747a9b286,Mouse Razer,Acessórios,455,11,20/10/2023
bffcb1b1-d3f1-40e5-8fff-79377bd73b3f,iPhone 14 Pro,Smartphones,7932,4,13/07/2023
921ad7d2-b0b2-479a-baca-9c66edd55aee,Câmera Canon,Fotografia,8764,2,23/08/2023
523aca91-0a36-40a8-ac06-014493071940,Notebook Dell,Laptops,4658,17,01/12/2023
a3b5048d-be2b-43bb-924a-e3be6b4912d8,iPhone 14 Pro,Smartphones,7311,19,27/04/2023
cac733b2-2e78-44a9-8362-63a5846642b7,Mouse Razer,Acessórios,426,12,14/01/2023
1ea18700-c379-4c3f-aa4b-6ec07e878e6e,MacBook Air,Laptops,11357,16,29/09/2023
2b913984-287b-4470-926a-367e2c3378f3,Caixa de Som JBL,Áudio,1783,12,28/09/2023
4912e749-ac1c-4492-a344-226cf782147f,Caixa de Som JBL,Áudio,1975,3,22/09/2023
02b4504a-bccb-4e63-be62-ebeb4cd30193,Câmera Canon,Fotografia,8076,3,16/02/2023
1792beae-97db-441e-9488-11de9023f056,Câmera Sony,Fotografia,6219,1,24/09/2023
ff63d7e3-8290-4d7b-a722-f7ecfedc6768,Smart TV LG 4K 55'',Eletrônicos,2725,6,14/11/2023
c192ecda-90b2-41c1-89cc-bff0f06698a9,Mouse Razer,Acessórios,435,20,27/04/2023
b7502993-2a92-4265-9477-d3d6abca87b3,Samsung Galaxy S23,Smartphones,4037,5,08/02/2023
34f992d7-3294-4fb3-9cee-2817028904df,MacBook Air,Laptops,11296,20,22/11/2023
a1d77a80-4d69-4b59-af10-b99ee1937bb9,Samsung Galaxy S23,Smartphones,4374,13,07/08/2023
1b72da0e-feb2-4f54-9066-4a7a7fe1954e,Teclado Mecânico Razer,Acessórios,565,12,10/04/2023
2ba12d01-30de-443c-9077-cde6b6cb9ca6,Teclado Mecânico Razer,Acessórios,525,19,30/06/2023
b277322c-584c-475e-9660-f5e4b293a56f,Caixa de Som JBL,Áudio,1948,4,27/07/2023
b6c761ef-35e5-4b46-be11-facf94e6ef4a,Mouse Razer,Acessórios,441,1,10/07/2023
2fbdc426-e7c6-49b6-b041-6d71e59442c0,Fone de Ouvido JBL,Áudio,343,9,08/12/2023
e0bcf2d9-d3e7-4e0a-b1d6-827caf18095e,Câmera Canon,Fotografia,8358,18,25/01/2023
6a78a2ad-f2f3-4dd7-9b6c-de7216a2633f,Teclado Mecânico Razer,Acessórios,655,9,18/08/2023
55c88be8-d6e8-4198-a6f6-5ad87d7e2c6f,Caixa de Som JBL,Áudio,1584,6,13/11/2023
62b297fb-5d94-4500-8ea0-96bda8d5b1d6,Notebook Dell,Laptops,4224,18,31/01/2023
78e61081-b289-49cb-ba3f-12d18e8774af,Mouse Razer,Acessórios,458,19,06/01/2023
c55eef9d-17b2-44e0-83a4-39373b159de5,Notebook Dell,Laptops,4741,14,26/04/2023
aa127bed-e675-48cb-b924-70e3e1ffd2fc,iPhone 14 Pro,Smartphones,7963,15,14/12/2023
7b146905-9151-4f80-859d-4d5cf4ca242d,Fone de Ouvido JBL,Áudio,326,3,29/09/2023
5d79e9e7-6309-4d3f-b857-255af4f3a625,Samsung Galaxy S23,Smartphones,4137,4,27/10/2023
f804c8da-8c3e-47f5-859b-c4d7eacf2631,Notebook Dell,Laptops,4005,14,04/06/2023
52728e2a-f07e-4b93-9615-58fa9121ad5a,Fone de Ouvido JBL,Áudio,343,3,16/06/2023
da8f84b5-2090-4d47-8b12-040d0bb612cb,Fone de Ouvido JBL,Áudio,303,4,28/05/2023
f0346563-7ebd-4fa3-914e-0b387449afb5,MacBook Air,Laptops,10552,8,11/08/2023
0979bea9-85c1-4e6e-8901-f6e3023bdcb7,Mouse Razer,Acessórios,446,11,28/03/2023
81f71fc7-8397-4705-a055-0ab515b6e3c4,Smart TV LG 4K 55'',Eletrônicos,2772,6,11/03/2023
70c6b169-9920-48b5-8326-ee2cdfd727ec,Caixa de Som JBL,Áudio,1559,13,23/02/2023
9fdad51d-b058-4e81-baeb-ada89313de22,Samsung Galaxy S23,Smartphones,4068,17,08/02/2023
b4fa6023-1c73-442f-8b9c-664d7ac30b53,Fone de Ouvido JBL,Áudio,366,13,12/12/2023
628c5d46-8cc3-48b8-b440-694162961690,Mouse Razer,Acessórios,448,19,20/03/2023
7c3cc888-e379-4aaa-ab13-caa518169d8f,Mouse Razer,Acessórios,465,12,31/03/2023
6a2bdd1c-3f8e-4cc9-9725-64b46ef784cd,Notebook Dell,Laptops,4977,1,10/07/2023
8def947e-f60e-4d35-ac33-85331a085026,Notebook Dell,Laptops,4311,15,16/01/2023
a53deac6-30e8-4cb6-bb90-dc1e138ff7d1,MacBook Air,Laptops,10596,18,01/09/2023
ed1752f2-de99-4be8-8a5e-0eb5c4bf329b,Notebook Dell,Laptops,4302,11,17/10/2023
8e11a7be-6eba-42dc-ab26-fbd2387a7593,Teclado Mecânico Razer,Acessórios,652,13,04/04/2023
9fae05f3-fbb1-40ac-9786-1a32e4457005,iPhone 14 Pro,Smartphones,7638,17,03/10/2023
4c56128b-829a-4ca0-9a6d-12f435f01dcb,Fone de Ouvido JBL,Áudio,309,3,27/11/2023
02b59444-7009-4888-b9b8-4ccce29f00a2,MacBook Air,Laptops,11051,4,01/08/2023
a88eaf80-0486-4a69-8456-550a25fbaf06,Smart TV LG 4K 55'',Eletrônicos,2888,4,27/04/2023
7e51b16c-f7bc-4fb3-baec-e5532c5eeeee,Câmera Sony,Fotografia,6536,19,09/10/2023
03122da5-52f0-4ba8-abac-2ba33b4d318c,iPhone 14 Pro,Smartphones,7147,6,07/09/2023
1937c6e9-a37b-4828-8a49-b51c613a160f,Fone de Ouvido JBL,Áudio,332,2,23/08/2023
7f88602a-45ac-4390-b77c-7700202a3130,iPhone 14 Pro,Smartphones,7723,8,14/06/2023
7667ebbf-4e16-4283-939d-8dc715bdc422,Câmera Sony,Fotografia,6783,12,13/03/2023
3678c1f9-bc66-4179-a6d5-361e1f553fc5,iPhone 14 Pro,Smartphones,7071,17,06/07/2023
bb694f62-8a81-47f0-a389-5eadf9f1c68e,Samsung Galaxy S23,Smartphones,4038,12,13/02/2023
0787ef0e-9523-447e-a2d4-bfee18c43965,iPhone 14 Pro,Smartphones,7383,3,28/02/2023
cc392972-db72-45f8-94a2-745f09c54cfb,Câmera Canon,Fotografia,8495,13,25/04/2023
ee52598c-8c22-4585-b86c-708dc56c8c8b,Câmera Sony,Fotografia,6555,9,29/12/2023
cda53032-7d56-42d9-a827-abb635082c30,Teclado Mecânico Razer,Acessórios,673,8,15/09/2023
da22071d-e19c-4678-82f2-09bf7f61d40f,Caixa de Som JBL,Áudio,1668,6,07/08/2023
58bc06f0-3230-4f8d-b732-dd739970f04c,Câmera Canon,Fotografia,8461,16,02/12/2023
e0e36a17-d3b6-4ec4-bbc0-3cf86a129730,MacBook Air,Laptops,11079,11,01/10/2023
d9920953-e408-4df0-a97e-3caec9f0b63f,Smart TV LG 4K 55'',Eletrônicos,2977,2,01/11/2023
6802ff4f-1960-4cad-a0ac-0167b6a391ef,Câmera Canon,Fotografia,8339,17,09/09/2023
6a15e339-16f4-4337-babf-780dc29401d2,Caixa de Som JBL,Áudio,1986,5,21/02/2023
634ffd2a-5a3f-41de-9f0a-6c5fa56e3e3b,Notebook Dell,Laptops,4652,7,18/10/2023
0f232ece-ac3e-40d3-8fcb-f61b130e68d7,Teclado Mecânico Razer,Acessórios,663,8,22/08/2023
e8790a34-48f7-4583-a1d3-20f9a1aae134,Câmera Canon,Fotografia,8594,17,21/07/2023
acd18547-34fd-4076-95df-4be160018d1a,Câmera Sony,Fotografia,6712,15,14/11/2023
42f67c6d-42e7-4b8f-b2f9-3e812dd5079e,Câmera Canon,Fotografia,8105,4,10/03/2023
fcb279b1-14d1-4a92-ab38-5249d19a8b5d,Notebook Dell,Laptops,4643,7,28/11/2023
a1439220-d995-47e1-b61c-ec3abec80db3,Câmera Canon,Fotografia,8210,11,19/06/2023
20fe0cd4-5d50-4430-a7f3-b8982cfd51d1,Câmera Canon,Fotografia,8351,7,01/08/2023
58dbf71e-c3e5-4662-8d2b-b7af7f75d65e,iPhone 14 Pro,Smartphones,7464,7,19/08/2023
cbdbd579-2310-4de4-8db7-2ebda933fdfd,Fone de Ouvido JBL,Áudio,346,13,28/04/2023
d546057e-06d9-4154-b469-323cf4f4b71f,Câmera Sony,Fotografia,6517,3,28/09/2023
f1b4e715-768c-452d-a248-91b18ac2bcd5,Samsung Galaxy S23,Smartphones,4359,8,28/03/2023
36608a68-9975-46f5-abc0-ac406ce3fa11,Notebook Dell,Laptops,4605,5,10/05/2023
0d885dab-3d7a-4878-b4fc-73166d33a773,Smart TV LG 4K 55'',Eletrônicos,2575,7,22/03/2023
36deddde-63f1-4e02-b109-c09efa540211,Câmera Canon,Fotografia,8670,16,24/01/2023
63b15cb0-22bd-44d3-81d3-292c01c2fc04,MacBook Air,Laptops,11141,9,20/01/2023
bdee0a8a-5976-473f-af9c-a17faeaaf3fa,Mouse Razer,Acessórios,494,18,13/08/2023
581db2e1-d29a-4ecf-a6c9-42a89129db56,MacBook Air,Laptops,10208,3,28/10/2023
ca61a83e-83a6-4ddd-bc9c-2f9f8b77f770,Notebook Dell,Laptops,4772,8,09/02/2023
3876346e-2fa4-40de-b9f2-aa28812a8f87,iPhone 14 Pro,Smartphones,7898,6,01/01/2023
f2edebae-680d-4940-9a03-afe172e9c8ae,Smart TV LG 4K 55'',Eletrônicos,2553,14,26/05/2023
0ff945c7-e4f5-468a-9128-bcf98d34fb39,Smart TV LG 4K 55'',Eletrônicos,2758,17,21/05/2023
8c02a69c-682b-4aee-b75d-72ae1022c74a,Câmera Sony,Fotografia,6464,9,05/03/2023
47b9d7f3-47a2-41d5-be4f-a79d84d3b1c2,Fone de Ouvido JBL,Áudio,382,20,28/11/2023
5c4e3fa3-6c88-4375-abe7-c3c6e4acf1fd,Câmera Sony,Fotografia,6587,3,03/10/2023
105b2d1c-1950-414e-b8a2-59183d5a4505,iPhone 14 Pro,Smartphones,7769,6,31/08/2023
1a5217f1-dba0-42d3-9c20-22a9f5c73943,Samsung Galaxy S23,Smartphones,4086,6,09/06/2023
6ef5d75f-d1f2-4a16-8275-804f7a148c36,Samsung Galaxy S23,Smartphones,4155,20,12/03/2023
9a20d0e2-0f93-4312-ae8a-b771fc44286a,Teclado Mecânico Razer,Acessórios,616,5,26/03/2023
00ab38be-1c43-4370-ab0b-ec40ece4b101,Teclado Mecânico Razer,Acessórios,604,6,04/07/2023
8f501a7f-7cd1-4396-aeca-ad89da5d6f68,MacBook Air,Laptops,10465,17,21/10/2023
e805c854-0ceb-452c-8841-499552735250,Teclado Mecânico Razer,Acessórios,674,1,14/01/2023
28fa5bb6-ac2d-42cb-a32a-7e437fe643b0,MacBook Air,Laptops,10635,12,29/04/2023
19082f58-1b81-401d-b64e-fd739c17c021,Mouse Razer,Acessórios,492,11,01/12/2023
8d07e71b-ea31-4132-959e-f0bdd90082b8,Câmera Sony,Fotografia,6368,16,06/08/2023
0402735b-c91c-4a36-8ad8-5702864d2a73,Smart TV LG 4K 55'',Eletrônicos,2977,5,28/01/2023
909a8500-07a4-4387-9168-e8b152e0d4c4,MacBook Air,Laptops,11849,15,04/02/2023
9fc661f4-0e16-4ff0-b91e-a7e714850bec,Mouse Razer,Acessórios,495,8,09/02/2023
540f8a16-136b-406a-ab88-07e56b952a1f,Caixa de Som JBL,Áudio,1835,6,02/05/2023
0ace69e3-46bb-4073-83b5-d658b0a86d56,Mouse Razer,Acessórios,436,11,15/05/2023
e014bb13-178e-4575-bae7-78982ac56f52,Mouse Razer,Acessórios,421,7,11/03/2023
46d4ead1-4e32-44ab-b0dd-3105d90f65d9,Smart TV LG 4K 55'',Eletrônicos,2993,14,27/01/2023
c4d314dc-3cbf-4084-ba1a-191b1736773b,Teclado Mecânico Razer,Acessórios,684,13,19/01/2023
c3e91db6-c5a3-47a7-963a-26800c3bebed,MacBook Air,Laptops,11455,16,17/05/2023
a0a1539d-e71d-40ec-9563-290a120330e6,Câmera Canon,Fotografia,8175,13,19/08/2023
53104728-5a37-4507-88ba-1aaa5a855286,iPhone 14 Pro,Smartphones,7522,11,30/03/2023
b7643e94-51a1-4abe-81f7-3955fb89ead3,iPhone 14 Pro,Smartphones,7186,15,07/05/2023
60e6f490-3fd7-403e-9e26-06ae92ac4841,Mouse Razer,Acessórios,441,2,30/09/2023
336f8fbd-2c53-4096-b2bf-33cfdae89854,MacBook Air,Laptops,11008,10,16/07/2023
c92158cc-fc09-47c2-9034-65d0271c7aa9,Câmera Sony,Fotografia,6748,12,04/05/2023
2ff2b3b4-0675-4332-bd51-227be173e473,iPhone 14 Pro,Smartphones,7547,5,18/07/2023
ce827433-9800-45ed-b0a2-2e1a351abb48,Câmera Sony,Fotografia,6299,6,15/04/2023
4d430ba8-cfb4-443b-9cf6-40027e990a5d,MacBook Air,Laptops,11371,14,19/05/2023
1fce4634-fcdb-472a-911f-21a72f963633,MacBook Air,Laptops,10943,13,05/01/2023
c6726f76-0d0e-4e75-b5de-6e6dbc3039b0,Notebook Dell,Laptops,4688,18,15/05/2023
343f43f4-baf1-4462-ad05-10571abbe058,Samsung Galaxy S23,Smartphones,4038,13,30/05/2023
801493e4-57a5-47b0-afe6-d424d545e377,Teclado Mecânico Razer,Acessórios,533,7,17/08/2023
331a1143-3ccb-4432-bf92-89eb7fc66fad,Câmera Sony,Fotografia,6762,2,11/06/2023
12c6a52f-7af8-494f-986a-f17579904d56,Notebook Dell,Laptops,4669,3,02/08/2023
fd4007e0-253e-44b6-a1d6-bcb7d3f67c48,MacBook Air,Laptops,11604,18,03/12/2023
730201df-90d1-444f-b05b-e2bce8fa8475,Câmera Sony,Fotografia,6012,5,28/03/2023
9eaed43a-c460-4b83-b64e-43857758a1ae,Câmera Canon,Fotografia,8574,20,16/09/2023
abd4122b-1447-4cfb-972c-df299bcc3e48,Samsung Galaxy S23,Smartphones,4462,6,04/10/2023
e9ab4aed-b6a5-4cf8-a9e7-af4699d07d4a,Caixa de Som JBL,Áudio,1862,9,05/05/2023
de98172a-6adc-4b91-b733-2275b98e3c07,Caixa de Som JBL,Áudio,1729,1,26/06/2023
b7fc744f-9035-45db-bbcb-df3df752da02,Smart TV LG 4K 55'',Eletrônicos,2802,14,18/06/2023
b8b25a92-f180-4875-a004-9eac3098a220,Câmera Canon,Fotografia,8307,16,04/06/2023
1f99f070-61fe-4bf0-acf7-86030f42abb6,Samsung Galaxy S23,Smartphones,4352,1,10/09/2023
c415a9e6-2594-4bcb-9feb-b04be0018dec,Câmera Canon,Fotografia,8462,20,25/04/2023
2c91221e-1b74-4674-9656-85e9755aa2a3,Câmera Canon,Fotografia,8674,11,29/05/2023
14021f6b-51b9-4b85-bbd4-5176a51d5e73,Smart TV LG 4K 55'',Eletrônicos,2559,12,25/03/2023
2cbeee9b-ba72-46f9-aa12-d4ce6d88887a,Mouse Razer,Acessórios,474,18,31/03/2023
4ea9aeeb-0220-4de6-8554-0b7f40a570c2,MacBook Air,Laptops,10689,1,03/03/2023
2d983c84-7950-4e53-b0a6-d433d5a8549b,MacBook Air,Laptops,10023,8,18/06/2023
ca734e12-1791-43f0-850c-db4980b6dd24,MacBook Air,Laptops,11446,7,09/04/2023
633ae19b-be94-4e4c-a2e0-8de7da2ab5b7,Smart TV LG 4K 55'',Eletrônicos,2699,6,25/08/2023
6dd7e241-cd5f-4423-b7da-80e8e31ccd48,Teclado Mecânico Razer,Acessórios,562,7,08/11/2023
a6aea9ce-7bc3-4c5b-8d0a-a5b9b0a6e01b,Teclado Mecânico Razer,Acessórios,591,2,29/04/2023
1f4cacb9-f267-4a24-8790-7e4951825753,Fone de Ouvido JBL,Áudio,399,5,01/11/2023
e4544390-3163-4935-812d-f14e03a6ae3b,iPhone 14 Pro,Smartphones,7436,11,16/05/2023
d412b06c-ea6e-4716-a39d-459b9e851ea3,Câmera Sony,Fotografia,6367,4,13/08/2023
62231cf6-18fa-49d6-8b57-d5888e54529f,iPhone 14 Pro,Smartphones,7912,20,17/07/2023
74b5d6d2-f61f-4dce-80cd-e0539d771e21,Câmera Canon,Fotografia,8058,3,05/08/2023
ae30bcb4-7acc-4b46-b237-7f132318bc33,Samsung Galaxy S23,Smartphones,4038,17,15/09/2023
42e0f657-9866-4085-b041-8191a1e70008,Fone de Ouvido JBL,Áudio,386,19,11/02/2023
d849e515-6728-42a8-93e8-da4baa031e8f,Mouse Razer,Acessórios,490,13,20/03/2023
bb52939f-6ea5-45bf-8f7c-28d588b8134d,iPhone 14 Pro,Smartphones,7559,11,29/09/2023
cdcd183e-b918-4aaa-8555-6a5d6b7b16da,Câmera Canon,Fotografia,8037,19,07/08/2023
2e4b4d36-00f1-4b33-9ec0-bf3da24dd1c1,Câmera Sony,Fotografia,6620,13,06/02/2023
3146e07f-3abf-40bf-b6b1-ce809afa529b,Fone de Ouvido JBL,Áudio,316,8,30/03/2023
580ad8c1-fc3f-446f-96da-a76817ab6a86,Samsung Galaxy S23,Smartphones,4372,8,29/10/2023
9a30f844-a8e9-476d-84b7-5533862a9ad9,Mouse Razer,Acessórios,491,16,13/01/2023
3291e29d-d4ef-46fb-9354-f93d31775e35,Smart TV LG 4K 55'',Eletrônicos,2927,4,15/12/2023
32a06d3e-d1b6-44a4-9c97-ba9f642f883a,MacBook Air,Laptops,10956,15,17/11/2023
cb53c22a-bbd8-4c4d-b072-2a5a8954c9f9,Teclado Mecânico Razer,Acessórios,658,4,16/07/2023
c837e3bf-f677-48d8-9b0f-5cac767c5cdc,MacBook Air,Laptops,11888,6,01/09/2023
74dc4ccf-ffc6-4e5d-b797-2a24634f8cd6,MacBook Air,Laptops,10041,14,27/12/2023
e0d57397-778b-46ab-8258-f4cf3880c3c3,Câmera Sony,Fotografia,6363,20,08/07/2023
c45fd555-7fc9-458a-9fdd-b42dd03ae53c,Caixa de Som JBL,Áudio,1826,7,08/01/2023
fdfd3352-8f7e-415c-b71c-ce1ef91537f9,Smart TV LG 4K 55'',Eletrônicos,2933,15,16/10/2023
c0830460-0900-4f7e-b120-15da85cb79de,Câmera Canon,Fotografia,8195,16,15/03/2023
c33c8f98-b32d-4b87-b8eb-bfae91575aa9,Fone de Ouvido JBL,Áudio,394,14,12/03/2023
